          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5966796875    -26.662      6.221 27.3781497731311      70.01       4.72
  2.7476E-005 1.7431640625    -24.919      5.559 25.531530349746      70.01       4.72
  3.7748E-005 1.7431640625      -24.5       5.69 25.1520595578175      70.01       4.72
  5.1859E-005 1.7431640625     -21.13      5.643 21.8705360931094      70.01       4.72
  7.1245E-005 1.7431640625    -17.404      4.716 18.0316353113077      70.01       4.72
  9.7878E-005 1.7431640625    -12.026      3.827 12.6202458375422      70.01       4.72
  0.000134467 1.73828125     -5.756      2.782 6.39304778646304      70.01       4.72
  0.000184734 1.73828125      1.225      1.133 1.66862638118903      70.01       4.72
  0.000253792 1.73828125      9.394  -0.022423 9.3940267612419      70.01       4.72
  0.000348666 1.73828125     18.077     -1.248 18.1200285043926      70.01       4.72
  0.000479005 1.73828125     27.002     -2.713 27.1379507885175      70.01       4.72
    0.000658 1.7333984375     34.803     -3.508 34.9793492363709      70.01       4.72
    0.000904 1.73828125     42.965      -4.82 43.2345189056152      70.01       4.72
    0.001242 1.7333984375     50.497     -5.412 50.7861866357379      70.01       4.72
    0.001706 1.73828125     55.585     -6.017 55.9097175274567      70.01       4.72
    0.002344 1.7333984375     60.665     -7.311 61.1039519671191      70.01       4.72
    0.003221 1.7333984375     64.969     -6.718 65.3154077151785      70.01       4.72
    0.004424 1.7333984375     67.053     -7.885 67.5150208027814      70.01       4.72
    0.006078 1.7333984375     69.418     -7.462 69.8179072158426      70.01       4.72
    0.008351 1.7333984375     70.042     -7.605 70.4536570307035      70.01       4.72
    0.011472 1.73828125     71.349     -7.509 71.7430476213549      70.01       4.72
    0.015761 1.7333984375       66.2     -7.372 66.6092064507602      70.01       4.72
    0.021653 1.7333984375     72.167     -7.564 72.5623179412014      70.01       4.72
    0.029747 1.73828125     71.801     -6.702 72.1131084131034      70.01       4.72
    0.040867 1.73828125     71.832      -6.72 72.1456486837564      70.01       4.72
    0.056144 1.73828125     72.007     -7.068 72.3530557267625      70.01       4.72
    0.077132 1.7431640625      71.55     -7.293 71.9207226673926      70.01       4.72
    0.105966 1.7431640625      71.75     -6.532 72.0467176490366      70.01       4.72
    0.145579 1.7431640625     71.508     -6.887 71.8388810672883      70.01       4.72
         0.2 1.7431640625     71.874     -7.095 72.2233404170702      70.01       4.72
