[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=512
NSC=512
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=2.81411197873058E-005
D6=0.0006
D7=0.001
D8=0.001
D9=0.1
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=09.09.2024
TIMEWR=22:29:03
DATESTA=09.09.2024
TIMESTA=22:28:07
DATEEND=09.09.2024
TIMEEND=22:29:01
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=195.00
_ITC_R1=194.97
_ITC_R2=195.18
_ITC_R3=  0.00
_ITC_R4= -0.03
_ITC_V= 23.51
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=3.8232421875
_DATE=09.09.2024
_TIME=22:27:08
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0008201  0.0004297
 0.0010580  0.0006424
 0.0012593  0.0009185
 0.0013269  0.0010414
 0.0011586  0.0010648
 0.0008417  0.0011554
 0.0005050  0.0011654
-0.0000980  0.0007571
-0.0003856  0.0005858
-0.0004469  0.0001889
-0.0005870 -0.0002995
-0.0002951 -0.0005239
 0.0002505 -0.0008878
 0.0006324 -0.0009561
 0.0010361 -0.0009583
 0.0011960 -0.0006496
 0.0011740 -0.0003707
 0.0012557  0.0000440
 0.0011356  0.0004116
 0.0010639  0.0008710
 0.0010497  0.0012777
 0.0010315  0.0016836
 0.0009927  0.0018409
 0.0007942  0.0019618
 0.0008346  0.0021327
 0.0007412  0.0020242
 0.0008373  0.0021024
 0.0011298  0.0019171
 0.0012844  0.0020924
 0.0013995  0.0022633
 0.0014413  0.0023440
 0.0013919  0.0027711
 0.0012257  0.0029428
 0.0007141  0.0029711
 0.0002591  0.0026806
-0.0001729  0.0022327
-0.0003031  0.0016228
-0.0003625  0.0008722
-0.0002936  0.0002076
 0.0000227 -0.0003865
 0.0003410 -0.0002984
 0.0005731 -0.0002602
 0.0007843 -0.0001418
 0.0005591  0.0000810
 0.0003246  0.0001641
-0.0002482 -0.0001153
-0.0006484 -0.0004795
-0.0010267 -0.0008069
-0.0013667 -0.0012054
-0.0015945 -0.0013850
-0.0015892 -0.0013000
-0.0015599 -0.0012065
-0.0017574 -0.0013077
-0.0017228 -0.0013527
-0.0019014 -0.0014669
-0.0017028 -0.0016440
-0.0014417 -0.0018614
-0.0011879 -0.0021501
-0.0011610 -0.0020321
-0.0009546 -0.0020255
-0.0010512 -0.0021254
-0.0009910 -0.0019787
-0.0011897 -0.0020464
-0.0014636 -0.0018547
-0.0016458 -0.0017925
-0.0018931 -0.0015344
-0.0020967 -0.0014486
-0.0017763 -0.0012293
-0.0015519 -0.0010529
-0.0012866 -0.0008677
-0.0005853 -0.0005549
-0.0002562 -0.0005305
 0.0000208 -0.0004538
 0.0002113 -0.0003675
 0.0001103 -0.0003882
-0.0004028 -0.0004332
-0.0007566 -0.0003558
-0.0011170 -0.0002580
-0.0013055 -0.0002038
-0.0014851 -0.0000050
-0.0013654  0.0001521
-0.0013937  0.0003237
-0.0012119  0.0006706
-0.0012612  0.0011054
-0.0014114  0.0014377
-0.0013762  0.0017307
-0.0013957  0.0020244
-0.0015315  0.0025275
-0.0016598  0.0028365
-0.0019459  0.0028465
-0.0022014  0.0028321
-0.0024120  0.0028941
-0.0029628  0.0026475
-0.0032399  0.0025129
-0.0035304  0.0021675
-0.0038874  0.0017209
-0.0040874  0.0012806
-0.0040990  0.0009778
-0.0039092  0.0006417
-0.0036427  0.0005218
-0.0032832  0.0002300
-0.0029424  0.0001030
-0.0026002  0.0000194
-0.0021094 -0.0000669
-0.0019776  0.0003382
-0.0017925  0.0007770
-0.0017563  0.0012963
-0.0017551  0.0015950
-0.0019667  0.0018108
-0.0019506  0.0014778
-0.0018121  0.0011336
-0.0014559  0.0005639
-0.0012681  0.0000547
-0.0010990 -0.0003002
-0.0009776 -0.0004619
-0.0008941 -0.0002799
-0.0009602  0.0000264
-0.0008898  0.0002413
-0.0008387  0.0003667
-0.0007752  0.0004787
-0.0006523  0.0004547
-0.0006875  0.0006630
-0.0003230  0.0006967
-0.0003402  0.0009759
-0.0004844  0.0014046
-0.0005204  0.0021161
-0.0005634  0.0026707
-0.0006872  0.0030790
-0.0004539  0.0035455
-0.0004779  0.0037600
-0.0001477  0.0040439
 0.0002691  0.0041759
 0.0003830  0.0043216
 0.0004434  0.0046874
 0.0005856  0.0050960
 0.0002882  0.0053736
-0.0000609  0.0058683
-0.0002879  0.0063356
