          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5283203125    -15.797    -26.388 30.7550280929802     215.03      23.68
  2.8822E-005 1.513671875    -14.147    -28.354 31.687330670159     214.94      23.98
  4.1535E-005 1.513671875    -15.912     -28.14 32.3272538889402     215.04      23.66
  5.9856E-005 1.513671875    -14.792    -26.997 30.7837826298199        215      23.74
  8.6258E-005 1.513671875    -15.046    -27.564 31.4031242394766        215      23.78
  0.000124305 1.513671875    -12.563    -24.239 27.3012470411152     215.05      23.55
  0.000179135 1.513671875    -11.013    -24.394 26.7647791883288     215.02      23.65
  0.00025815 1.513671875    -13.603    -23.402 27.0683433737641     214.99      23.81
  0.000372018 1.513671875    -10.711    -22.734 25.1308630373093     215.07      23.48
    0.000536 1.513671875    -11.351    -19.406 22.4819491370299     215.03      23.66
    0.000773 1.513671875     -8.721    -16.333 18.5154727187831     215.01      23.65
    0.001113 1.513671875      -8.14    -11.427 14.0298228427874     215.05       23.5
    0.001604 1.513671875     -3.384     -3.427 4.81620026576969     214.99      23.76
    0.002312 1.513671875     -1.572      2.029 2.566714826388        215      23.63
    0.003332 1.5087890625      3.878     11.469 12.1068924584304     215.02      23.64
    0.004802 1.5087890625      9.285     20.787 22.7664356894091     215.01      23.66
     0.00692 1.5087890625     14.727     31.624 34.8849810806886     215.01      23.57
    0.009972 1.5087890625      15.67     39.366 42.370164691679     214.94      23.97
    0.014371 1.513671875     17.949     45.412 48.8304858157279        215      23.68
     0.02071 1.513671875     22.305     50.971 55.6377198130908     215.01          0
    0.029845 1.513671875     21.811      58.02 61.9841925090583     214.97      23.73
    0.043009 1.513671875     24.314     59.553 64.3251926153354     215.02      23.55
    0.061979 1.513671875     24.115     61.794 66.3327344604457     214.98      23.71
    0.089318 1.513671875     26.161     63.397 68.5826328599304     215.05      23.45
    0.128716 1.513671875     25.952     63.838 68.911512448937     214.97      23.64
    0.185491 1.513671875     26.339     63.902 69.1173532841066     215.03      23.46
     0.26731 1.513671875      26.67     64.104 69.4306252024278     215.01      23.49
    0.385218 1.513671875     27.191     62.956 68.5770254312623     214.98      23.65
       0.555 1.513671875     26.091     62.954 68.1465068583856     214.91      23.89
         0.8 1.5087890625     25.739      62.96 68.018069077268        215      23.56
