          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5576171875    -13.618    -31.716 34.5160046934752     114.98          0
  2.7476E-005 1.5478515625    -13.919     -31.04 34.0179388117505     114.98          0
  3.7748E-005  1.7578125    -14.325    -30.763 33.9347579039545     114.98          0
  5.1859E-005 1.591796875    -13.029    -30.001 32.7080241225299     114.98          0
  7.1245E-005 1.5966796875    -12.865    -27.459 30.3233392950051     114.98          0
  9.7878E-005 1.5869140625    -11.756    -26.364 28.8663131002212     114.98          0
  0.000134467 1.5869140625    -11.211    -23.497 26.0345065249949     114.98          0
  0.000184734 1.572265625     -9.611     -19.85 22.0543379179698     114.98          0
  0.000253792 1.5673828125     -7.926    -15.795 17.6721108246865     114.98          0
  0.000348666 1.5673828125     -6.013    -11.773 13.2196708733614     114.98          0
  0.000479005     1.5625     -3.766     -4.717 6.03596264070612     114.98          0
    0.000658 1.552734375     -1.024      2.488 2.69048694477412     114.98          0
    0.000904 1.5673828125       1.82     11.557 11.6994294305321     114.98          0
    0.001242     1.5625      5.115     21.423 22.0251709187466     114.98          0
    0.001706 1.5673828125      9.793     31.659 33.1390272941135     114.98          0
    0.002344 1.5966796875     12.477     41.181 43.0296443164477     114.98          0
    0.003221  1.6015625     15.612      48.89 51.3221847157737     114.98          0
    0.004424 1.591796875     18.013     55.113 57.9819880480137     114.98          0
    0.006078 1.611328125     18.229     59.944 62.6544457879886     114.98          0
    0.008351 1.6162109375     19.492     64.577 67.4546291443367     114.98          0
    0.011472 1.728515625     19.688     67.529 70.3404804149076     114.98          0
    0.015761 1.6259765625     21.266     69.202 72.3958531961603     114.98          0
    0.021653 1.62109375     21.218     70.989 74.0921159436009     114.98          0
    0.029747 1.572265625      21.54     70.886 74.0864130323503     114.98          0
    0.040867 1.572265625     21.182     71.294 74.3741323310733     114.98          0
    0.056144 1.5673828125     21.255     70.587 73.7177020396051     114.98          0
    0.077132 1.5673828125     20.915     71.057 74.0711446786129     114.98          0
    0.105966     1.5625     20.734     70.991 73.9568849871329     114.98          0
    0.145579 1.5673828125     20.962     71.035 74.063328773422     114.98          0
         0.2 1.5771484375     20.478     70.345 73.2650497099401     114.98          0
