[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.310000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=6E-006
D3=2.5E-005
D4=1E-005
D5=0.199999999999988
D6=0.001
D7=0.001
D8=0.001
D9=0.05
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_two_T2.PC
DATEWR=26.09.2024
TIMEWR=15:52:34
DATESTA=26.09.2024
TIMESTA=15:52:23
DATEEND=26.09.2024
TIMEEND=15:52:34
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0= 50.00
_ITC_R1= 49.99
_ITC_R2= 53.10
_ITC_R3=  0.00
_ITC_R4= -0.01
_ITC_V=  0.00
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.31000000
_FR_SYNT=526.31000000
_TRIMLEV=1.943359375
_DATE=26.09.2024
_TIME=15:34:47
[PPFILE]
; pi/2 - pi


DELAY D9
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY 1m
STOP

;PHL 1 [+X] [+X] [+Y] [+Y] [-X] [-X] [-Y] [-Y]
;PHL 2 [+Y] [-Y] [-X] [+X] [-Y] [+Y] [+X] [-X]
;!RLS +X+X+Y+Y-X-X-Y-Y

PHL 1 [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y] [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
!RLS +X+X-X-X+Y+Y-Y-Y-X-X+X+X-Y-Y+Y+Y
[DATA]
-0.0027233 -0.0005273
-0.0032611 -0.0000703
-0.0037181  0.0003273
-0.0041186  0.0003637
-0.0048264  0.0004347
-0.0053064  0.0004194
-0.0056371  0.0001739
-0.0057542  0.0002143
-0.0059839  0.0001651
-0.0059113  0.0002301
-0.0058939  0.0008261
-0.0058188  0.0004098
-0.0058076  0.0007781
-0.0053526  0.0006069
-0.0051826  0.0004963
-0.0045528  0.0000784
-0.0045495 -0.0003019
-0.0042035 -0.0008191
-0.0032822 -0.0006838
-0.0031255 -0.0010896
-0.0027371 -0.0010884
-0.0016433 -0.0009947
-0.0012969 -0.0007335
-0.0005471 -0.0003685
 0.0002163 -0.0001441
 0.0003867  0.0001401
 0.0008619  0.0006569
 0.0007589  0.0008067
 0.0003964  0.0007877
 0.0002211  0.0007183
-0.0004677  0.0005669
-0.0010390  0.0004704
-0.0015921  0.0004188
-0.0022809  0.0004749
-0.0029680  0.0008778
-0.0031606  0.0009174
-0.0031816  0.0010696
-0.0034509  0.0011988
-0.0033770  0.0013130
-0.0032438  0.0010050
-0.0033770  0.0010029
-0.0034723  0.0008285
-0.0037545  0.0004086
-0.0036770  0.0001619
-0.0033455 -0.0000456
-0.0027475 -0.0003302
-0.0024778 -0.0003843
-0.0021140 -0.0001501
-0.0016873 -0.0002272
-0.0015944 -0.0000705
-0.0014010  0.0000825
-0.0011890  0.0004604
-0.0008414  0.0004212
-0.0004546  0.0008031
-0.0001481  0.0006085
 0.0004272  0.0010074
 0.0012735  0.0010841
 0.0015428  0.0013506
 0.0014471  0.0016340
 0.0014846  0.0019994
 0.0008326  0.0023232
 0.0006804  0.0024011
 0.0005443  0.0022844
 0.0001595  0.0019768
 0.0000634  0.0015056
-0.0002277  0.0006877
-0.0007280  0.0002900
-0.0008438 -0.0000310
-0.0009964 -0.0009281
-0.0008652 -0.0009277
-0.0006363 -0.0005990
-0.0008879 -0.0006600
-0.0003335 -0.0005675
 0.0001635 -0.0005663
 0.0004865 -0.0000499
 0.0008906 -0.0001456
 0.0015047 -0.0004125
 0.0015273 -0.0003705
 0.0021657 -0.0006353
 0.0022291 -0.0008804
 0.0024335 -0.0009175
 0.0024194 -0.0009615
 0.0026164 -0.0012708
 0.0025042 -0.0011025
 0.0025458 -0.0012051
 0.0023326 -0.0015293
 0.0023710 -0.0014009
 0.0024218 -0.0013424
 0.0022260 -0.0019371
 0.0017451 -0.0019783
 0.0020422 -0.0019403
 0.0020030 -0.0020360
 0.0019849 -0.0019209
 0.0020801 -0.0022460
 0.0023721 -0.0021123
 0.0021868 -0.0024753
 0.0019211 -0.0023986
 0.0015845 -0.0026881
 0.0013919 -0.0027729
 0.0013733 -0.0030257
 0.0014249 -0.0030669
 0.0012658 -0.0030523
 0.0013918 -0.0031521
 0.0012331 -0.0027689
 0.0008257 -0.0025986
 0.0009157 -0.0026555
 0.0008579 -0.0030807
 0.0006036 -0.0033524
 0.0008704 -0.0034485
 0.0010473 -0.0035434
 0.0015100 -0.0032728
 0.0017070 -0.0031166
 0.0017499 -0.0022344
 0.0018751 -0.0021722
 0.0018242 -0.0016538
 0.0015025 -0.0012161
 0.0015441 -0.0012932
 0.0019490 -0.0008940
 0.0017338 -0.0006638
 0.0022506 -0.0004115
 0.0025562 -0.0001268
 0.0022449 -0.0002007
 0.0022805  0.0000298
 0.0022607  0.0001623
 0.0017851  0.0002369
 0.0014249  0.0002349
 0.0013139  0.0006140
 0.0007790  0.0010727
 0.0004976  0.0015874
 0.0003636  0.0019120
 0.0003623  0.0021571
 0.0004552  0.0020614
 0.0004915  0.0019080
 0.0007757  0.0016201
 0.0010600  0.0015482
 0.0009800  0.0011696
 0.0011153  0.0010937
 0.0007333  0.0010602
 0.0010018  0.0009100
 0.0008274  0.0008979
 0.0007354  0.0007897
 0.0003155  0.0006804
-0.0000277  0.0007999
-0.0003531  0.0004236
-0.0001012  0.0004491
 0.0000377  0.0005493
 0.0001492  0.0002658
 0.0006494  0.0003046
 0.0012478  0.0001710
 0.0017052 -0.0000031
 0.0024352  0.0001116
 0.0025280  0.0003554
 0.0029100 -0.0000156
 0.0027380 -0.0001525
 0.0026366 -0.0000960
 0.0024460 -0.0001917
 0.0023706 -0.0005942
 0.0018881 -0.0002870
 0.0018477 -0.0002676
 0.0013652 -0.0003257
 0.0011685  0.0002488
 0.0009178  0.0001692
 0.0003772 -0.0001784
 0.0004527 -0.0004295
 0.0005863 -0.0009863
 0.0007619 -0.0014078
 0.0007656 -0.0015011
 0.0012259 -0.0014595
 0.0015969 -0.0019003
 0.0022119 -0.0021894
 0.0027686 -0.0018665
 0.0031934 -0.0021394
 0.0036141 -0.0022020
 0.0036674 -0.0016877
 0.0040113 -0.0015771
 0.0041615 -0.0011204
 0.0041207 -0.0010437
 0.0038506 -0.0001644
 0.0039096  0.0001978
 0.0034081  0.0004981
 0.0034089  0.0010319
 0.0032684  0.0011247
 0.0028259  0.0011219
 0.0024213  0.0012514
 0.0023571  0.0013294
 0.0020619  0.0017085
 0.0020187  0.0019192
 0.0017259  0.0020549
 0.0017057  0.0025370
 0.0016472  0.0026884
 0.0011885  0.0027841
 0.0010384  0.0025164
 0.0012318  0.0026294
 0.0008672  0.0021679
 0.0008111  0.0019584
 0.0007372  0.0020222
 0.0001849  0.0015058
-0.0000816  0.0013338
-0.0002879  0.0010492
-0.0006274  0.0008413
-0.0008704  0.0003843
-0.0006919 -0.0003251
-0.0011736 -0.0009566
-0.0011191 -0.0013377
-0.0010844 -0.0021432
-0.0011809 -0.0028699
-0.0011491 -0.0031004
-0.0008257 -0.0037319
-0.0007526 -0.0039612
-0.0007332 -0.0039838
-0.0001954 -0.0040585
 0.0000335 -0.0037303
 0.0007078 -0.0036733
 0.0006880 -0.0037101
 0.0014159 -0.0036842
 0.0016852 -0.0037799
 0.0027608 -0.0039668
 0.0033216 -0.0041957
 0.0039006 -0.0041937
 0.0046722 -0.0042123
 0.0049040 -0.0040193
 0.0048685 -0.0041178
 0.0051749 -0.0041513
 0.0051737 -0.0045167
 0.0052310 -0.0052789
 0.0057841 -0.0058869
 0.0056674 -0.0066363
 0.0059553 -0.0070949
 0.0060877 -0.0072637
 0.0061014 -0.0079937
 0.0061757 -0.0083401
 0.0068209 -0.0088973
 0.0070857 -0.0089401
 0.0074317 -0.0096838
 0.0084600 -0.0101985
 0.0094165 -0.0106188
 0.0101436 -0.0110665
 0.0109358 -0.0115078
 0.0118911 -0.0116362
 0.0127196 -0.0119418
 0.0132586 -0.0121195
 0.0141242 -0.0125257
 0.0153888 -0.0124494
 0.0166961 -0.0125124
 0.0174430 -0.0118801
 0.0186506 -0.0115321
 0.0195752 -0.0105183
 0.0208793 -0.0095461
 0.0219747 -0.0090458
 0.0226466 -0.0084951
 0.0236838 -0.0079085
 0.0248365 -0.0074293
 0.0258370 -0.0072020
 0.0269271 -0.0070494
 0.0276171 -0.0067026
 0.0286350 -0.0072589
 0.0295535 -0.0070619
 0.0301849 -0.0072589
 0.0312444 -0.0072399
 0.0324483 -0.0072214
 0.0332538 -0.0071742
 0.0339640 -0.0074653
 0.0352302 -0.0081965
 0.0358838 -0.0085272
 0.0370131 -0.0087178
 0.0382001 -0.0090977
 0.0391525 -0.0093464
 0.0404546 -0.0096504
 0.0416973 -0.0096612
 0.0431504 -0.0097545
 0.0441803 -0.0097153
 0.0452724 -0.0095582
 0.0466677 -0.0094218
 0.0474716 -0.0093055
 0.0483885 -0.0087863
 0.0496704 -0.0078694
 0.0505728 -0.0069290
 0.0517428 -0.0067958
 0.0526052 -0.0056459
 0.0536606 -0.0052442
 0.0550390 -0.0047011
 0.0559991 -0.0038602
 0.0572467 -0.0036611
 0.0581676 -0.0037761
 0.0588229 -0.0034648
 0.0598977 -0.0031148
 0.0606685 -0.0031701
 0.0615345 -0.0028305
 0.0626456 -0.0026549
 0.0636635 -0.0018696
 0.0648158 -0.0012951
 0.0661240 -0.0009499
 0.0673885  0.0000090
 0.0687354  0.0002186
 0.0699793  0.0008702
 0.0712818  0.0011334
 0.0724825  0.0013846
 0.0736130  0.0017471
 0.0750455  0.0018387
 0.0760435  0.0021601
 0.0777885  0.0018900
 0.0789982  0.0023305
 0.0805930  0.0027459
 0.0820368  0.0033975
 0.0835517  0.0037617
 0.0850137  0.0042014
 0.0870061  0.0045131
 0.0881419  0.0053941
 0.0900036  0.0064350
 0.0911890  0.0079094
 0.0923437  0.0088675
 0.0934403  0.0100537
 0.0944990  0.0110498
 0.0952512  0.0120450
 0.0960857  0.0130188
 0.0965913  0.0138582
 0.0972111  0.0147363
 0.0982144  0.0156734
 0.0987324  0.0164163
 0.0995783  0.0174878
 0.1006123  0.0181192
 0.1010120  0.0190971
 0.1017346  0.0196329
 0.1026321  0.0204037
 0.1025077  0.0210731
 0.1028097  0.0216310
 0.1031900  0.0224373
 0.1031270  0.0231641
 0.1031044  0.0238569
 0.1033576  0.0243439
 0.1033559  0.0246523
 0.1034726  0.0248833
 0.1037803  0.0248131
 0.1038413  0.0250371
 0.1041489  0.0251934
 0.1047610  0.0250981
 0.1049132  0.0258252
 0.1053759  0.0262137
 0.1057793  0.0268451
 0.1059767  0.0275133
 0.1064172  0.0285667
 0.1066457  0.0293140
 0.1064543  0.0300771
 0.1065448  0.0305753
 0.1064268  0.0310141
 0.1058499  0.0314930
 0.1056193  0.0318225
 0.1051785  0.0316662
 0.1045442  0.0318564
 0.1040633  0.0319347
 0.1028787  0.0320494
 0.1023236  0.0323344
 0.1010760  0.0326412
 0.1003282  0.0326008
 0.0995426  0.0327139
 0.0984637  0.0328669
 0.0977660  0.0324458
 0.0966331  0.0320255
 0.0954008  0.0315713
 0.0943265  0.0308834
 0.0936748  0.0303504
 0.0926223  0.0301389
 0.0919557  0.0298304
 0.0911147  0.0297145
 0.0900811  0.0297500
 0.0895098  0.0299588
 0.0889184  0.0299773
 0.0882122  0.0300726
 0.0875428  0.0304335
 0.0868936  0.0305102
 0.0862432  0.0307973
 0.0854385  0.0308918
 0.0844219  0.0310464
 0.0835365  0.0315850
 0.0824439  0.0322609
 0.0813498  0.0323937
 0.0799076  0.0334665
 0.0786600  0.0339684
 0.0775468  0.0342579
 0.0759334  0.0347032
 0.0743576  0.0346330
 0.0733261  0.0348684
 0.0717914  0.0343742
 0.0707978  0.0341284
 0.0698623  0.0335757
 0.0687872  0.0332264
 0.0679280  0.0327443
 0.0671027  0.0322279
