          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6552734375    -18.632    -42.542 46.4432254263203     109.23      28.43
  2.7689E-005 1.69921875    -18.127    -41.565 45.3457534285185     109.23      28.43
  3.8333E-005 1.69921875     -17.76    -40.915 44.6033050905423     109.23      28.43
  5.307E-005 1.69921875    -17.254    -38.795 42.4588334860957     109.23      28.43
  7.3472E-005 1.7529296875    -16.674    -36.596 40.2155379424421     109.23      28.43
  0.000101717 1.728515625    -15.417     -34.69 37.9615593594362     109.23      28.43
  0.000140821 1.728515625    -14.299    -31.294 34.4060436115517     109.23      28.43
  0.000194957 1.728515625    -11.615     -25.69 28.1936930003857     109.23      28.43
  0.000269906 1.728515625      -9.61    -20.225 22.3920236914844     109.23      28.43
  0.000373667 1.728515625      -7.42    -11.569 13.7440227371756     109.23      28.43
    0.000517 1.7236328125     -1.407      3.416 3.69441538000263     109.23      28.43
    0.000716   1.953125      6.379     22.224 23.1213714342381     109.23      28.43
    0.000992      1.875      9.294     30.788 32.1602142405799     109.23      28.43
    0.001373 1.845703125     11.314     40.948 42.4822939587777     109.23      28.43
      0.0019  1.8359375     16.616     51.506 54.1198622688565     109.23      28.43
    0.002631 1.81640625     19.766       62.7 65.7418037172696     109.23      28.43
    0.003642 1.962890625     24.465     74.768 78.668863275123     109.23      28.43
    0.005043 1.806640625     25.615     81.475 85.4066967514843     109.23      28.43
    0.006981 1.787109375     28.816     89.041 93.5877210802785     109.23      28.43
    0.009665 1.9287109375     30.055     93.154 97.8824332605192     109.23      28.43
    0.013381 1.806640625     29.837     97.232 101.70697317785     109.23      28.43
    0.018525 1.7822265625     35.111    100.338 106.303793746978     109.23      28.43
    0.025647 1.9189453125      31.45    104.673 109.295651464274     109.23      28.43
    0.035506  1.8359375     32.271    103.253 108.178553558457     109.23      28.43
    0.049156 1.806640625     33.086     103.36 108.526370048942     109.23      28.43
    0.068053 1.77734375     34.819    103.522 109.220727176667     109.23      28.43
    0.094215 1.806640625     32.366    104.404 109.305778310206     109.23      28.43
    0.130435 1.85546875     33.156    104.205 109.352651367034     109.23      28.43
    0.180579 1.806640625     32.237    103.328 108.240009945491     109.23      28.43
        0.25 1.7822265625     32.949    102.419 107.588513150801     109.23      28.43
