[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=512
NSC=512
FR=56.260000
GAIN=4.974204
D0=0.25
D1=6E-006
D2=1E-005
D3=2.5E-005
D4=1E-005
D5=0.0260356819769153
D6=0.0006
D7=0.001
D8=0.001
D9=0.1
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=10.09.2024
TIMEWR=12:23:24
DATESTA=10.09.2024
TIMESTA=12:22:15
DATEEND=10.09.2024
TIMEEND=12:23:23
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=200.00
_ITC_R1=199.98
_ITC_R2=200.31
_ITC_R3=  0.00
_ITC_R4= -0.02
_ITC_V= 22.91
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.26000000
_FR_SYNT=526.26000000
_TRIMLEV=1.5380859375
_DATE=10.09.2024
_TIME=12:01:24
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0021977 -0.0032629
 0.0024916 -0.0030195
 0.0029206 -0.0029595
 0.0030077 -0.0026792
 0.0032066 -0.0025929
 0.0033124 -0.0023962
 0.0031257 -0.0023606
 0.0030941 -0.0022711
 0.0027658 -0.0021399
 0.0023508 -0.0018710
 0.0020368 -0.0017506
 0.0015740 -0.0014213
 0.0011340 -0.0011112
 0.0005116 -0.0008945
-0.0001518 -0.0008515
-0.0009078 -0.0008815
-0.0014546 -0.0008794
-0.0019936 -0.0009672
-0.0022174 -0.0009663
-0.0022222 -0.0011076
-0.0020589 -0.0011457
-0.0017837 -0.0009690
-0.0017274 -0.0008046
-0.0017402 -0.0007704
-0.0019872 -0.0009400
-0.0021827 -0.0009634
-0.0026359 -0.0012089
-0.0027311 -0.0015989
-0.0027235 -0.0019241
-0.0026778 -0.0021394
-0.0025012 -0.0023097
-0.0022392 -0.0023827
-0.0021796 -0.0023979
-0.0019166 -0.0023131
-0.0015974 -0.0023222
