[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=512
NSC=512
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.10205034439318
D6=0.0006
D7=0.001
D8=0.001
D9=0.1
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=09.09.2024
TIMEWR=20:33:46
DATESTA=09.09.2024
TIMESTA=20:31:58
DATEEND=09.09.2024
TIMEEND=20:33:45
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=185.00
_ITC_R1=185.04
_ITC_R2=185.29
_ITC_R3=  0.00
_ITC_R4=  0.04
_ITC_V= 22.58
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=2.6025390625
_DATE=09.09.2024
_TIME=20:05:51
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0039103 -0.0029004
-0.0039594 -0.0029859
-0.0040706 -0.0029667
-0.0038318 -0.0030058
-0.0036817 -0.0030187
-0.0033577 -0.0027276
-0.0031398 -0.0024231
-0.0031279 -0.0021122
-0.0027005 -0.0017543
-0.0026342 -0.0018426
-0.0024479 -0.0020680
-0.0021132 -0.0024694
-0.0018442 -0.0030568
-0.0014024 -0.0032585
-0.0007956 -0.0032357
-0.0002306 -0.0028825
 0.0000680 -0.0023611
 0.0006513 -0.0018598
 0.0005437 -0.0011871
 0.0007711 -0.0005058
 0.0009032 -0.0003666
 0.0007028 -0.0002378
 0.0003010 -0.0001254
 0.0000479 -0.0001242
-0.0005504  0.0001226
-0.0012207  0.0003832
-0.0018212  0.0003855
-0.0022510  0.0008161
-0.0025196  0.0011905
-0.0028778  0.0013374
-0.0031667  0.0015401
-0.0033934  0.0016344
-0.0036750  0.0016074
-0.0039782  0.0013436
-0.0040244  0.0010383
-0.0042958  0.0003544
-0.0041710 -0.0001805
-0.0036494 -0.0008240
-0.0029393 -0.0012846
-0.0022254 -0.0016257
-0.0010866 -0.0018484
-0.0003165 -0.0017557
 0.0004646 -0.0013996
 0.0008375 -0.0010158
 0.0009618 -0.0004953
 0.0010113  0.0001606
 0.0007382  0.0006659
 0.0006517  0.0012373
 0.0006558  0.0015981
 0.0008994  0.0017355
 0.0011905  0.0016846
 0.0016063  0.0017053
 0.0021299  0.0015938
 0.0026731  0.0014357
 0.0030030  0.0014304
 0.0031831  0.0016159
 0.0031920  0.0016131
 0.0030883  0.0018906
 0.0029855  0.0017921
 0.0025458  0.0017777
