[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=512
NSC=512
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.0157609256313391
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=06.09.2024
TIMEWR=15:15:49
DATESTA=06.09.2024
TIMESTA=15:15:21
DATEEND=06.09.2024
TIMEEND=15:15:48
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=100.00
_ITC_R1= 99.98
_ITC_R2= 98.77
_ITC_R3=  0.00
_ITC_R4= -0.02
_ITC_V= 22.53
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=2.2314453125
_DATE=06.09.2024
_TIME=15:07:29
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0005512  0.0014407
 0.0003895  0.0013096
 0.0001464  0.0011527
-0.0001243  0.0010359
-0.0002784  0.0009553
-0.0002471  0.0008600
-0.0003607  0.0008703
-0.0002998  0.0007802
-0.0003629  0.0007642
-0.0003266  0.0007671
-0.0003840  0.0009038
-0.0005037  0.0008778
-0.0005171  0.0009176
-0.0005306  0.0009338
-0.0006090  0.0009334
-0.0005070  0.0009332
-0.0004568  0.0009527
-0.0002863  0.0008767
-0.0003718  0.0007428
-0.0001102  0.0006383
-0.0000564  0.0004082
 0.0001602  0.0003127
 0.0003312 -0.0000362
 0.0006774  0.0000143
 0.0008608  0.0001244
 0.0010297  0.0005059
 0.0008417  0.0006912
 0.0010006  0.0008956
 0.0008032  0.0013392
 0.0009214  0.0016192
 0.0010986  0.0016251
 0.0014060  0.0016283
 0.0015883  0.0017254
 0.0018752  0.0017939
 0.0019753  0.0016665
 0.0019036  0.0016488
 0.0019806  0.0014561
 0.0018429  0.0012782
 0.0015867  0.0014037
 0.0014473  0.0013226
 0.0012589  0.0013514
 0.0008063  0.0013604
 0.0005693  0.0013251
 0.0003802  0.0012473
 0.0004609  0.0009722
 0.0004252  0.0009756
 0.0004026  0.0008928
 0.0005384  0.0010517
 0.0004258  0.0010240
 0.0002336  0.0011632
 0.0001018  0.0011063
-0.0000626  0.0009642
-0.0001540  0.0007176
-0.0001316  0.0004476
-0.0000548  0.0000697
 0.0002085 -0.0001030
 0.0005846 -0.0003116
 0.0008705 -0.0003531
 0.0012080 -0.0001693
 0.0015228 -0.0003590
 0.0017222 -0.0003655
 0.0015332 -0.0006241
 0.0014944 -0.0008485
 0.0011360 -0.0007413
 0.0011191 -0.0006842
 0.0008814 -0.0006159
 0.0007769 -0.0003332
 0.0006798 -0.0000583
 0.0003868  0.0001255
 0.0002471  0.0001682
 0.0001806  0.0000357
 0.0001081 -0.0001860
 0.0001838 -0.0002139
 0.0003243 -0.0003285
 0.0005952 -0.0003366
 0.0008385 -0.0001911
 0.0012390 -0.0000655
 0.0015964  0.0002571
 0.0017756  0.0005164
 0.0018953  0.0006129
 0.0020192  0.0004946
 0.0021167  0.0005208
 0.0019905  0.0004108
 0.0020710  0.0002718
 0.0019928  0.0001089
 0.0020448  0.0003291
 0.0018980  0.0005293
 0.0015658  0.0006889
 0.0015340  0.0008119
 0.0013261  0.0008954
 0.0011211  0.0008360
 0.0011769  0.0006667
 0.0010612  0.0006367
 0.0007776  0.0004334
 0.0007307  0.0001793
 0.0004803  0.0000974
 0.0003748 -0.0000215
 0.0001115  0.0001513
 0.0000224  0.0001084
-0.0000868  0.0001043
-0.0001808  0.0001734
-0.0002519  0.0000568
-0.0002918 -0.0002497
-0.0001711 -0.0002436
-0.0002335 -0.0003755
-0.0002502 -0.0003084
-0.0001468 -0.0002845
-0.0003035 -0.0002080
-0.0002429 -0.0004581
-0.0002137 -0.0005451
-0.0000652 -0.0006881
 0.0000731 -0.0008977
 0.0002503 -0.0011587
 0.0003254 -0.0012672
 0.0004375 -0.0013728
 0.0005822 -0.0016480
 0.0006210 -0.0019045
 0.0007898 -0.0022270
 0.0008089 -0.0024437
 0.0009774 -0.0027665
 0.0009534 -0.0029114
 0.0010393 -0.0030529
 0.0009385 -0.0031534
 0.0009571 -0.0029310
 0.0009121 -0.0025201
 0.0007967 -0.0022014
 0.0008877 -0.0017485
 0.0010094 -0.0014910
 0.0009452 -0.0010826
 0.0010632 -0.0007640
 0.0010980 -0.0007679
 0.0009596 -0.0007702
 0.0009316 -0.0007695
 0.0006334 -0.0008563
 0.0003925 -0.0008304
 0.0000086 -0.0007453
-0.0001734 -0.0008242
-0.0006047 -0.0005189
-0.0009252 -0.0003439
-0.0012991 -0.0006035
-0.0016497 -0.0004136
-0.0018466 -0.0004669
-0.0019328 -0.0006448
-0.0018182 -0.0008568
-0.0014465 -0.0011809
-0.0013979 -0.0015041
-0.0009542 -0.0014945
-0.0004850 -0.0017066
-0.0006014 -0.0018043
-0.0004155 -0.0015614
-0.0004594 -0.0015019
-0.0005466 -0.0013424
-0.0005098 -0.0012140
-0.0006171 -0.0008922
-0.0006092 -0.0007766
-0.0005379 -0.0005075
-0.0006120 -0.0002748
-0.0006950 -0.0000532
-0.0006396 -0.0000710
-0.0006405 -0.0001339
-0.0005751  0.0000396
-0.0001980 -0.0000708
-0.0002086 -0.0002157
 0.0001462 -0.0003014
 0.0006202 -0.0003302
 0.0007342 -0.0003036
 0.0010190 -0.0001368
 0.0012365 -0.0001867
 0.0013376 -0.0000128
 0.0013578  0.0000082
 0.0016360 -0.0000817
 0.0014325 -0.0001051
 0.0015767  0.0000146
 0.0018273  0.0000154
 0.0017137  0.0002119
 0.0017490  0.0005994
 0.0017747  0.0007704
 0.0012719  0.0011602
 0.0010506  0.0013173
 0.0006928  0.0012535
 0.0001939  0.0010250
-0.0000397  0.0007787
-0.0002061  0.0004534
-0.0002357  0.0000125
-0.0001563 -0.0000976
 0.0002282 -0.0001960
 0.0001937 -0.0001359
 0.0003483  0.0000083
 0.0003364  0.0001528
 0.0000909  0.0003523
 0.0000896  0.0003807
 0.0000204  0.0001860
-0.0000060  0.0001644
 0.0003741 -0.0001205
 0.0006794 -0.0000831
 0.0011615  0.0000105
 0.0014822  0.0001443
 0.0017358  0.0003538
 0.0018697  0.0007755
 0.0019483  0.0010501
 0.0019249  0.0010494
 0.0017436  0.0011708
 0.0015656  0.0012842
 0.0015476  0.0011669
 0.0013247  0.0013073
 0.0012220  0.0010952
 0.0010790  0.0011378
 0.0011585  0.0012515
 0.0010352  0.0011345
 0.0009526  0.0010149
 0.0008851  0.0007755
 0.0009908  0.0005715
 0.0010791  0.0004520
 0.0013331  0.0003041
 0.0015791  0.0001321
 0.0017012  0.0001223
 0.0021418 -0.0000748
 0.0023997 -0.0004474
 0.0026962 -0.0005642
 0.0032201 -0.0008457
 0.0035859 -0.0010305
 0.0043573 -0.0013920
 0.0051593 -0.0018009
 0.0058414 -0.0021847
 0.0067284 -0.0024168
 0.0076402 -0.0026865
 0.0081687 -0.0031426
 0.0086857 -0.0034235
 0.0091285 -0.0041549
 0.0095334 -0.0047486
 0.0101708 -0.0055720
 0.0108082 -0.0066338
 0.0117132 -0.0075438
 0.0125237 -0.0085975
 0.0133904 -0.0095541
 0.0145519 -0.0104748
 0.0154291 -0.0111988
 0.0162494 -0.0119981
 0.0168339 -0.0126672
 0.0174808 -0.0134365
 0.0179890 -0.0144957
 0.0184246 -0.0154434
 0.0192572 -0.0163683
 0.0201034 -0.0175955
 0.0209659 -0.0183503
 0.0219386 -0.0190746
 0.0227044 -0.0193292
 0.0232520 -0.0193905
 0.0237891 -0.0191403
 0.0238365 -0.0187301
 0.0236110 -0.0182678
 0.0232975 -0.0176725
 0.0229606 -0.0173778
 0.0224877 -0.0168534
 0.0219668 -0.0162194
 0.0214809 -0.0155219
 0.0206914 -0.0144951
 0.0195337 -0.0134374
 0.0179875 -0.0122950
 0.0161676 -0.0106234
 0.0140512 -0.0090541
 0.0114864 -0.0072167
 0.0086134 -0.0047768
 0.0056172 -0.0021835
 0.0022979  0.0007917
-0.0012257  0.0041207
-0.0050421  0.0078093
-0.0092630  0.0118858
-0.0137620  0.0166287
-0.0186790  0.0213273
-0.0241421  0.0266117
-0.0299784  0.0324881
-0.0360089  0.0383480
-0.0425331  0.0448691
-0.0491606  0.0518420
-0.0562091  0.0590275
-0.0636319  0.0668025
-0.0713709  0.0750022
-0.0794665  0.0835728
-0.0879686  0.0925286
-0.0966652  0.1020731
-0.1057991  0.1119545
-0.1153158  0.1224208
-0.1250020  0.1333116
-0.1351691  0.1447229
-0.1459545  0.1565501
-0.1568651  0.1687576
-0.1681634  0.1809744
-0.1799013  0.1936875
-0.1916191  0.2064714
-0.2034379  0.2198006
-0.2154001  0.2333401
-0.2275586  0.2471846
-0.2396027  0.2612867
-0.2518197  0.2758129
-0.2641506  0.2904506
-0.2765357  0.3054876
-0.2887912  0.3206739
-0.3011072  0.3357500
-0.3133529  0.3507112
-0.3251917  0.3657089
-0.3369764  0.3804356
-0.3482395  0.3954489
-0.3591142  0.4106455
-0.3697390  0.4255421
-0.3801495  0.4404989
-0.3903966  0.4554516
-0.4002572  0.4700023
-0.4100216  0.4843832
-0.4192659  0.4984627
-0.4280672  0.5122352
-0.4363318  0.5257917
-0.4440341  0.5390054
-0.4515636  0.5520624
-0.4584663  0.5646530
-0.4653253  0.5769546
-0.4716208  0.5887431
-0.4776475  0.5999870
-0.4830582  0.6104269
-0.4881157  0.6204109
-0.4923030  0.6300314
-0.4959531  0.6388693
-0.4990477  0.6469891
-0.5014771  0.6548503
-0.5033528  0.6619790
-0.5047916  0.6682868
-0.5054681  0.6741002
-0.5053355  0.6790891
-0.5048546  0.6831934
-0.5034275  0.6867259
-0.5011537  0.6895912
-0.4985972  0.6916454
-0.4955078  0.6931158
-0.4918856  0.6937876
-0.4877358  0.6938686
-0.4831132  0.6934326
-0.4782354  0.6923014
-0.4727904  0.6907127
-0.4670575  0.6881630
-0.4608842  0.6848416
-0.4545673  0.6809033
-0.4475075  0.6760979
-0.4402690  0.6705699
-0.4324941  0.6646057
-0.4239224  0.6581396
-0.4152490  0.6510352
-0.4063217  0.6437391
-0.3970497  0.6357970
-0.3876569  0.6272641
-0.3781977  0.6186674
-0.3683223  0.6092080
-0.3584315  0.5992580
-0.3483355  0.5891034
-0.3379552  0.5783860
-0.3275514  0.5672786
-0.3169950  0.5559932
-0.3062882  0.5444283
-0.2959349  0.5328510
-0.2850575  0.5209943
