          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.591796875    -28.352    -63.118 69.1933365866974         80      23.58
  2.7863E-005 1.5966796875    -28.571    -60.039 66.490477227946         80      23.58
  3.8818E-005 1.591796875    -27.051    -55.536 61.7738123884223         80      23.58
  5.408E-005 1.591796875    -23.545    -50.003 55.2690422750386         80      23.58
  7.5343E-005 1.591796875    -21.438    -43.142 48.1748898078657         80      23.58
  0.000104965 1.5966796875     -17.15    -33.448 37.588445086223         80      23.58
  0.000146234 1.5966796875    -13.872    -21.719 25.7710563423388         80      23.58
  0.000203729 1.591796875     -7.796     -6.697 10.277520372152         80      23.58
  0.000283828 1.591796875     -1.178     10.646 10.7109756791807         80      23.58
  0.00039542 1.591796875      6.816     28.631 29.4311402599356         80      23.58
    0.000551 1.591796875     12.892      48.13 49.826705329572         80      23.58
    0.000767 1.591796875     19.557      67.24 70.0263796650948         80      23.58
    0.001069 1.591796875     25.555     89.751 93.3182727336935         80      23.58
     0.00149 1.591796875     32.309    106.127 110.936069923177         80      23.58
    0.002075 1.591796875      36.85    119.281 124.843419774532         80      23.58
    0.002891 1.591796875     38.571    130.406 135.990613194441         80      23.58
    0.004028 1.591796875     42.341    140.673 146.906954260171         80      23.58
    0.005612 1.591796875     43.376    147.789 154.022939515515         80      23.58
    0.007818 1.591796875     44.922    154.346 160.750346189363         80      23.58
    0.010892 1.591796875     46.663    157.844 164.596974167206         80      23.58
    0.015174 1.591796875     46.851    158.418 165.200723137037         80      23.58
     0.02114 1.591796875     45.942    162.485 168.855093464781         80      23.58
    0.029451 1.591796875     46.532    162.028 168.577281411227         80      23.58
     0.04103 1.591796875     47.027    161.668 168.368883565224         80      23.58
    0.057162 1.591796875      45.68    162.595 168.889894383886         80      23.58
    0.079636 1.591796875     47.397    162.077 168.865122325482         80      23.58
    0.110946 1.5869140625     47.341    161.126 167.936768329631         80      23.58
    0.154566 1.591796875     47.246    161.095 167.880265490021         80      23.58
    0.215337 1.591796875     48.313    161.125 168.212400238508         80      23.58
         0.3 1.591796875     47.199    161.535 168.289339608901         80      23.58
