[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.144000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1E-005
D3=2.5E-005
D4=1E-005
D5=0.00442443258214074
D6=0.001
D7=0.001
D8=0.001
D9=0.05
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1.PC
DATEWR=17.09.2024
TIMEWR=09:32:14
DATESTA=17.09.2024
TIMESTA=09:32:06
DATEEND=17.09.2024
TIMEEND=09:32:14
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=115.00
_ITC_R1=114.97
_ITC_R2=115.37
_ITC_R3=  0.00
_ITC_R4= -0.03
_ITC_V= 26.84
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.14400000
_FR_SYNT=526.14400000
_TRIMLEV=1.6455078125
_DATE=17.09.2024
_TIME=09:29:28
_ITC_DIR=M35
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0008043 -0.0001319
-0.0001158 -0.0000132
-0.0002273  0.0005864
-0.0001287  0.0011678
 0.0002040  0.0012449
 0.0006675  0.0014367
 0.0013281  0.0011537
 0.0016447  0.0013148
 0.0019245  0.0011748
 0.0022803  0.0008183
 0.0023671  0.0013287
 0.0024915  0.0016272
 0.0025558  0.0020019
 0.0028287  0.0022030
 0.0033383  0.0017517
 0.0038261  0.0013928
 0.0047568  0.0009624
 0.0053269  0.0004307
 0.0060101  0.0003819
 0.0062751  0.0005216
 0.0065363  0.0006444
 0.0062627  0.0012185
 0.0065772  0.0014305
 0.0073896  0.0019594
 0.0082415  0.0024325
 0.0094985  0.0027910
 0.0104836  0.0033570
 0.0108555  0.0041148
 0.0109234  0.0044378
 0.0103009  0.0047147
 0.0091842  0.0047656
 0.0080655  0.0049306
 0.0069060  0.0049383
 0.0059382  0.0050242
 0.0049507  0.0051316
 0.0041897  0.0052312
 0.0030427  0.0050281
 0.0024492  0.0045532
 0.0011398  0.0033491
 0.0002329  0.0024725
-0.0005459  0.0007211
-0.0017794 -0.0007470
-0.0020887 -0.0022470
-0.0025748 -0.0037481
-0.0021958 -0.0042133
-0.0019054 -0.0050616
-0.0016027 -0.0055477
-0.0009518 -0.0055126
-0.0004750 -0.0058635
-0.0004803 -0.0060391
-0.0003552 -0.0059285
-0.0003794 -0.0059164
-0.0005999 -0.0058422
-0.0010828 -0.0053048
-0.0017026 -0.0050169
-0.0019598 -0.0050330
-0.0024662 -0.0044875
-0.0023241 -0.0044459
-0.0025535 -0.0046643
-0.0022427 -0.0046941
-0.0018915 -0.0053724
-0.0016356 -0.0056525
-0.0011875 -0.0060280
-0.0008698 -0.0066146
-0.0007080 -0.0069517
-0.0007742 -0.0063678
-0.0014562 -0.0059624
-0.0021390 -0.0053467
-0.0028783 -0.0050903
-0.0039200 -0.0049926
-0.0045712 -0.0052558
-0.0049915 -0.0059571
-0.0050936 -0.0063511
-0.0049494 -0.0065784
-0.0043244 -0.0064742
-0.0042395 -0.0064338
-0.0041398 -0.0059214
-0.0039662 -0.0053259
-0.0037171 -0.0048838
-0.0036610 -0.0045221
-0.0031809 -0.0043040
-0.0025070 -0.0043928
-0.0018687 -0.0042147
-0.0009865 -0.0045906
-0.0004636 -0.0043172
 0.0004404 -0.0042748
 0.0008797 -0.0039473
 0.0013561 -0.0036566
 0.0017223 -0.0033514
 0.0024288 -0.0027712
 0.0031612 -0.0026359
 0.0038702 -0.0025931
 0.0047197 -0.0024546
 0.0054756 -0.0018026
 0.0064260 -0.0015757
 0.0070346 -0.0009895
 0.0072934 -0.0004041
 0.0075664  0.0001001
 0.0072826  0.0003209
 0.0070112  0.0001892
 0.0069922 -0.0005868
 0.0068190 -0.0011001
 0.0067540 -0.0014752
 0.0070015 -0.0024071
 0.0067120 -0.0023595
 0.0069393 -0.0023490
 0.0064431 -0.0021876
 0.0062109 -0.0020205
 0.0058282 -0.0018401
 0.0055770 -0.0017904
 0.0053049 -0.0015482
 0.0054918 -0.0015931
 0.0060461 -0.0019456
 0.0060986 -0.0021834
 0.0063190 -0.0025121
 0.0063109 -0.0024972
 0.0067263 -0.0030382
 0.0063169 -0.0035138
 0.0062183 -0.0036483
 0.0059995 -0.0039317
 0.0059974 -0.0038501
 0.0061904 -0.0034068
 0.0056878 -0.0032937
 0.0054931 -0.0026425
 0.0052553 -0.0024394
 0.0052455 -0.0018798
 0.0049298 -0.0021863
 0.0047283 -0.0022920
 0.0045292 -0.0029286
 0.0042934 -0.0030246
 0.0037770 -0.0030080
 0.0037043 -0.0031856
 0.0031322 -0.0023461
 0.0030010 -0.0014772
 0.0024842 -0.0004945
