          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005     1.5625    -34.655      5.147 35.0351342797484      94.97      31.68
  2.7476E-005 1.8505859375     -33.96      5.041 34.3321027756821      94.97      31.68
  3.7748E-005 1.85546875    -32.201      5.499 32.667160911227      94.97      31.68
  5.1859E-005 1.89453125     -29.89      5.238 30.3454896813349      94.97      31.68
  7.1245E-005 1.845703125     -27.18      4.718 27.586444569752      94.97      31.68
  9.7878E-005 1.8505859375    -22.707      4.424 23.1339496195526      94.97      31.68
  0.000134467 1.8505859375    -18.723      3.714 19.0878109012008      94.97      31.68
  0.000184734 1.85546875    -12.503      2.868 12.827721270748      94.97      31.68
  0.000253792 1.845703125       -5.6      2.413 6.09775114283946      94.97      31.68
  0.000348666  1.8359375      2.829      2.548 3.8073015378349      94.97      31.68
  0.000479005 1.8505859375     12.497      1.627 12.6024655524227      94.97      31.68
    0.000658 1.8603515625     22.793      0.947 22.8126644213253      94.97      31.68
    0.000904 1.8603515625     33.322  -0.231937 33.3228071862496      94.97      31.68
    0.001242 1.8505859375       42.6     -1.552 42.6282617989521      94.97      31.68
    0.001706 1.845703125     51.499      -1.29 51.515154090811      94.97      31.68
    0.002344 1.8505859375     58.118     -1.765 58.1447946853371      94.97      31.68
    0.003221 1.8603515625     64.536     -0.795 64.5408964998163      94.97      31.68
    0.004424 1.8505859375     69.829     -1.038 69.8367144487769      94.97      31.68
    0.006078 1.8603515625     73.256     -1.182 73.2655352809218      94.97      31.68
    0.008351  1.8359375     77.042     -1.216 77.0515958303266      94.97      31.68
    0.011472 1.8505859375     78.649     -1.737 78.6681788908323      94.97      31.68
    0.015761 1.85546875     80.342     -1.054 80.3489133716194      94.97      31.68
    0.021653 1.8505859375     81.413     -0.938 81.4184034048814      94.97      31.68
    0.029747      1.875     81.087     -1.298 81.0973882008539      94.97      31.68
    0.040867 1.884765625     82.172     -1.168 82.1803006078707      94.97      31.68
    0.056144 1.8701171875     81.377     -0.753 81.3804837660726      94.97      31.68
    0.077132 1.85546875      82.23  -0.302678 82.2305570574083      94.97      31.68
    0.105966 1.865234375      81.92     -0.557 81.9218935877339      94.97      31.68
    0.145579 1.865234375     82.154     -0.565 82.155942822172      94.97      31.68
         0.2 1.8505859375     81.969     -1.213 81.9779746639303      94.97      31.68
