          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5283203125     -10.74    -22.594 25.0167231267406     250.02       5.67
  2.8822E-005 1.513671875    -11.643    -23.029 25.8049276302027     250.03       5.58
  4.1535E-005 1.5185546875    -11.033    -22.775 25.3066733096233     250.04       5.51
  5.9856E-005 1.5185546875    -11.241    -22.626 25.2645197262881     250.03       5.48
  8.6258E-005  1.5234375    -12.114    -22.372 25.4412142005841        250       5.54
  0.000124305  1.5234375    -11.476    -22.078 24.8824568722624     249.94       5.74
  0.000179135  1.5234375    -12.068     -21.06 24.2726229320195     250.03       5.32
  0.00025815  1.5234375      -9.99    -22.012 24.172882409841     250.04       5.29
  0.000372018  1.5234375    -10.397    -19.808 22.370839792015     249.99        5.4
    0.000536  1.5234375     -9.574    -16.341 18.9391065523166     250.01       5.29
    0.000773  1.5234375     -7.435    -14.192 16.0216131834469     250.04       5.16
    0.001113  1.5234375     -5.105    -10.503 11.6779293541278     250.02       5.19
    0.001604  1.5234375     -4.779     -7.516 8.90668832956447     249.99       5.21
    0.002312  1.5234375     -1.996     -1.743 2.64991792325725     250.02       5.08
    0.003332  1.5234375      1.444      7.789 7.92172058330764     250.02       5.12
    0.004802  1.5234375      6.089     13.855 15.1339666313891     250.01       5.11
     0.00692 1.5283203125      8.021     22.466 23.8549281491268     250.01       5.07
    0.009972 1.5283203125     10.458     31.447 33.1403616908446     250.02       5.01
    0.014371 1.5283203125     13.565     36.862 39.2786999402984     250.03       4.98
     0.02071 1.5283203125     16.334     43.489 46.4552760943254     250.03       4.86
    0.029845 1.533203125     19.151     45.783 49.6270479678169     250.03       4.91
    0.043009 1.533203125     19.703      50.16 53.8909436640332     250.04          0
    0.061979 1.5283203125     18.728     53.631 56.8068846619844     249.99       5.06
    0.089318 1.5283203125     20.274     52.905 56.6566333362652     249.99       4.93
    0.128716 1.533203125     21.579     54.256 58.3897831559597     250.05       4.65
    0.185491 1.5283203125      21.32      54.17 58.2145282554106     250.04          0
     0.26731 1.5283203125     21.133     54.516 58.4687775227086     249.97          0
    0.385218 1.5283203125     21.902     53.031 57.3758186433972     250.03       4.55
       0.555 1.5283203125     21.346     54.723 58.7389006110942     250.03        4.5
         0.8 1.5283203125      21.91     56.634 60.724443645043        250       4.42
