          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5185546875    -28.741     -1.576 28.784177198593        160      28.27
  2.8141E-005 2.490234375    -28.595     -1.001 28.6125151987727        160      28.27
  3.9596E-005        2.5    -27.721      -0.69 27.7295860228746        160      28.27
  5.5714E-005        2.5    -27.396     -0.589 27.4023308680119        160      28.27
  7.8393E-005 2.509765625    -27.287  -0.482912 27.2912728358306        160      28.27
  0.000110303 2.5048828125    -26.226  -0.492037 26.2306152503019        160      28.27
  0.000155202  2.5390625    -24.185   0.228538 24.1860797695171        160      28.27
  0.000218378 2.5244140625    -22.753  -0.114331 22.7532872477267        160      28.27
  0.000307271 2.509765625    -20.421      0.732 20.4341152243008        160      28.27
  0.000432347 2.51953125    -17.139   0.066672 17.1391296790585        160      28.27
    0.000608 2.509765625    -14.091      0.666 14.1067302022829        160      28.27
    0.000856 2.5146484375     -7.839      1.247 7.93756448792701        160      28.27
    0.001204 2.5341796875     -1.737      1.386 2.22219823598166        160      28.27
    0.001695 2.5341796875      5.635      2.318 6.09313950275226        160      28.27
    0.002384 2.529296875     14.359      3.377 14.7507630311113        160      28.27
    0.003355 2.51953125     22.509      4.075 22.8748924806216        160      28.27
    0.004721 2.5244140625     31.713       5.77 32.2336356776582        160      28.27
    0.006642  2.5390625     37.852      5.718 38.2814501815174        160      28.27
    0.009346 2.529296875     43.711      7.174 44.2957988640006        160      28.27
    0.013151 2.5439453125     48.117      8.426 48.8491879666387        160      28.27
    0.018504 2.5439453125     50.543      7.963 51.1664364403072        160      28.27
    0.026036 2.5244140625     53.602      9.509 54.4389151710429        160      28.27
    0.036634 2.548828125     56.263      9.834 57.1159585842696        160      28.27
    0.051546 2.5537109375     56.517     10.219 57.4334332074968        160      28.27
    0.072528 2.568359375     56.903      10.31 57.829469209046        160      28.27
     0.10205 2.5634765625     57.396     10.366 58.3245640532358        160      28.27
    0.143591   2.578125     57.338      10.29 58.2540156899076        160      28.27
     0.20204 2.5634765625     57.418     11.036 58.4689662983706        160      28.27
    0.284282 2.5634765625      57.16     10.342 58.0880587040056        160      28.27
         0.4 2.6123046875     57.053     11.497 58.1998781613845        160      28.27
