          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5869140625    -31.875      5.225 32.3004063441933        140       27.1
  2.7476E-005 1.5869140625        -31      5.703 31.5202190506348        140       27.1
  3.7748E-005 1.591796875    -31.878      5.514 32.3513690591295        140       27.1
  5.1859E-005 1.5869140625    -30.898      5.736 31.4259144656126        140       27.1
  7.1245E-005 1.591796875    -30.239      6.194 30.8668553143983        140       27.1
  9.7878E-005 1.58203125    -28.701      5.601 29.2424110155096        140       27.1
  0.000134467 1.572265625    -27.151      5.088 27.6236229521039        140       27.1
  0.000184734 1.5869140625    -24.773      5.129 25.2983827546347        140       27.1
  0.000253792 1.591796875    -22.629      4.857 23.1443749105479        140       27.1
  0.000348666 1.5869140625    -19.629      4.501 20.1384369304075        140       27.1
  0.000479005 1.58203125    -14.104      3.458 14.5217278586262        140       27.1
    0.000658 1.58203125       -9.5      2.826 9.91142149239956        140       27.1
    0.000904 1.5869140625     -2.498      2.334 3.41870735805216        140       27.1
    0.001242 1.5966796875      4.884      0.981 4.98154765108194        140       27.1
    0.001706 1.591796875     13.624  -0.136303 13.624681813085        140       27.1
    0.002344 1.591796875     23.153  -0.316201 23.1551590811292        140       27.1
    0.003221 1.591796875     31.891     -1.212 31.9140223882857        140       27.1
    0.004424 1.591796875     39.508     -2.424 39.5822920003377        140       27.1
    0.006078 1.591796875     46.055     -2.062 46.101137393778        140       27.1
    0.008351 1.591796875      51.22     -2.079 51.2621755390853        140       27.1
    0.011472 1.591796875      55.77     -2.804 55.840445162982        140       27.1
    0.015761 1.591796875     59.034      -2.89 59.104697410612        140       27.1
    0.021653 1.591796875     61.166     -3.036 61.241300214806        140       27.1
    0.029747 1.591796875     62.184     -3.566 62.2861638889409        140       27.1
    0.040867 1.591796875      64.57     -2.733 64.6278128130606        140       27.1
    0.056144 1.5966796875     64.075     -3.234 64.1565614804908        140       27.1
    0.077132 1.5966796875     65.594     -2.939 65.6598092976213        140       27.1
    0.105966 1.591796875      65.51     -3.502 65.6035372826801        140       27.1
    0.145579 1.5966796875     65.167     -3.929 65.2853347238107        140       27.1
         0.2 1.591796875     65.291     -2.953 65.3577454476514        140       27.1
