          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.7041015625    -17.819    -11.442 21.1763104671234         60       8.41
  2.5993E-005 1.806640625    -16.362    -10.257 19.3111649829833         60       8.41
  3.3782E-005 1.806640625    -14.567     -9.332 17.2998182938434         60       8.41
  4.3905E-005 1.806640625    -11.929     -7.189 13.9277694553004         60       8.41
  5.7062E-005 1.8115234375     -10.17     -5.691 11.6540285309416         60       8.41
  7.4161E-005 1.8115234375     -6.486      -2.51 6.95473191431561         60       8.41
  9.6383E-005 1.8115234375     -2.721   0.054806 2.72155189140975         60       8.41
  0.000125265 1.8115234375      1.548       3.83 4.13100520454768         60       8.41
  0.000162802 1.8115234375      5.261      6.759 8.56517378691174         60       8.41
  0.000211586 1.8115234375     10.479     10.354 14.7314207393584         60       8.41
  0.00027499 1.8115234375      15.16     14.257 20.8107580111826         60       8.41
  0.000357392 1.8115234375     19.949     18.846 27.4432927506886         60       8.41
  0.000464487 1.8115234375     24.481     21.774 32.7631872228573         60       8.41
    0.000604 1.8115234375     28.128     26.032 38.3255712025274         60       8.41
    0.000785 1.8115234375     32.509      28.99 43.557492822705         60       8.41
     0.00102 1.8115234375     35.651     32.056 47.9435181958938         60       8.41
    0.001325 1.8115234375     38.682     34.512 51.8399003471264         60       8.41
    0.001722 1.8115234375     40.764     36.661 54.8245621687944         60       8.41
    0.002238 1.8115234375     42.784      37.87 57.136744359475         60       8.41
    0.002909 1.8115234375      44.11     39.896 59.4759019771874         60       8.41
    0.003781 1.81640625     45.687     40.795 61.2497672975171         60       8.41
    0.004914 1.81640625     46.222     41.625 62.2022018018655         60       8.41
    0.006386 1.8115234375     46.199     41.957 62.4078316399472         60       8.41
      0.0083 1.8115234375     46.747     42.241 63.0046354643847         60       8.41
    0.010787 1.81640625     47.255     42.994 63.8867674953116         60       8.41
     0.01402 1.81640625     47.493     42.579 63.7852356740962         60       8.41
    0.018221 1.8115234375     47.443       42.6 63.7620439524958         60       8.41
    0.023681 1.81640625     47.139     43.009 63.8111228705466         60       8.41
    0.030777 1.8115234375     47.006     42.752 63.5397319792899         60       8.41
        0.04 1.81640625      46.57     42.542 63.0760387468966         60       8.41
