          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6748046875     -3.581     -2.017 4.10996958626217         45       6.46
  2.7006E-005 1.9970703125     -2.323     -0.721 2.43231782462737         45       6.46
  3.6467E-005 1.9970703125  -0.264333   0.414055 0.491236682174693         45       6.46
  4.9242E-005 2.001953125      1.807      2.168 2.82231695597784         45       6.46
  6.6492E-005 2.001953125      4.069      4.211 5.8557050813715         45       6.46
  8.9785E-005 2.001953125      6.534      6.546 9.24896059025013         45       6.46
  0.000121238 2.001953125      9.225      9.134 12.9819328684137         45       6.46
  0.000163709 2.0068359375     11.792     11.471 16.4509910035839         45       6.46
  0.000221059 2.0068359375     14.626     13.633 19.9944633586401         45       6.46
  0.000298499 2.0068359375     16.898     15.734 23.0889835202852         45       6.46
  0.000403068 2.0068359375     15.729      14.96 21.7072117279028         45       6.46
    0.000544 2.01171875     20.147     18.578 27.4051763906018         45       6.46
    0.000735 2.01171875     18.557     16.987 25.1579096508434         45       6.46
    0.000992 2.0068359375      22.83     20.933 30.9741729348824         45       6.46
     0.00134 2.01171875     23.507     21.441 31.8165920550897         45       6.46
    0.001809 2.01171875     24.133     22.262 32.8328849326403         45       6.46
    0.002443 2.01171875     24.146     22.249 32.8336308835925         45       6.46
    0.003299 2.01171875     20.426      18.56 27.5988238155179         45       6.46
    0.004455 2.01171875     24.478     22.235 33.0691352925957         45       6.46
    0.006016 2.01171875     21.211     19.447 28.776593439808         45       6.46
    0.008123 2.01171875     23.478     21.835 32.0621850315913         45       6.46
    0.010969 2.01171875     24.529      21.95 32.916171420747         45       6.46
    0.014811 2.0068359375     23.904     22.091 32.5486327977075         45       6.46
        0.02 2.01171875      24.24     22.227 32.8879480813261         45       6.46
