[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=512
NSC=512
FR=56.120000
GAIN=4.974204
D0=0.05
D1=4.5E-006
D2=1E-005
D3=2.5E-005
D4=1E-005
D5=5E-005
D6=0.001
D7=0.001
D8=0.001
D9=0.05
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_TWO_T2.PC
DATEWR=27.09.2024
TIMEWR=09:06:08
DATESTA=27.09.2024
TIMESTA=09:05:31
DATEEND=27.09.2024
TIMEEND=09:06:08
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0= 35.00
_ITC_R1= 35.00
_ITC_R2= 53.10
_ITC_R3=  0.00
_ITC_R4=  0.00
_ITC_V=  2.45
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.12000000
_FR_SYNT=526.12000000
_TRIMLEV=1.8505859375
_DATE=27.09.2024
_TIME=08:56:12
[PPFILE]
; pi/2 - pi


DELAY D9
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY 1m
STOP

;PHL 1 [+X] [+X] [+Y] [+Y] [-X] [-X] [-Y] [-Y]
;PHL 2 [+Y] [-Y] [-X] [+X] [-Y] [+Y] [+X] [-X]
;!RLS +X+X+Y+Y-X-X-Y-Y

PHL 1 [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y] [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
!RLS +X+X-X-X+Y+Y-Y-Y-X-X+X+X-Y-Y+Y+Y
[DATA]
 0.0013123 -0.0009365
 0.0010940 -0.0008479
 0.0009199 -0.0009607
 0.0005873 -0.0007935
 0.0005524 -0.0010143
 0.0003727 -0.0007814
 0.0002017 -0.0006215
 0.0003965 -0.0003811
 0.0003684 -0.0000951
 0.0004727  0.0001754
 0.0005644  0.0001043
 0.0007267  0.0002137
 0.0007900  0.0005187
 0.0009649  0.0006571
 0.0007503  0.0006812
 0.0005741  0.0007402
 0.0002870  0.0008251
 0.0001026  0.0007318
-0.0001667  0.0009275
-0.0003951  0.0010757
-0.0005702  0.0012768
-0.0007877  0.0013774
-0.0006745  0.0014551
-0.0006653  0.0011126
-0.0005388  0.0007004
-0.0006037  0.0001211
-0.0005389 -0.0006549
-0.0005160 -0.0010266
-0.0005541 -0.0016319
-0.0008422 -0.0017553
-0.0008733 -0.0018552
-0.0010384 -0.0017791
-0.0010726 -0.0017363
-0.0007720 -0.0012891
-0.0004658 -0.0008919
-0.0001205 -0.0003617
 0.0002248 -0.0001587
 0.0005472  0.0001092
 0.0002290  0.0000872
 0.0002325  0.0001641
-0.0000218 -0.0000255
-0.0003331 -0.0000671
-0.0006861 -0.0000563
-0.0011720 -0.0001487
-0.0015630 -0.0000772
-0.0017575 -0.0001422
-0.0019529  0.0000676
-0.0021909  0.0004014
-0.0022294  0.0006660
-0.0022279  0.0009863
-0.0022412  0.0012515
-0.0020121  0.0013446
-0.0019829  0.0014296
-0.0018488  0.0014317
-0.0021518  0.0013514
-0.0022701  0.0013033
-0.0025949  0.0011223
-0.0025152  0.0009449
-0.0026893  0.0007034
-0.0022999  0.0006853
-0.0019966  0.0006405
-0.0015101  0.0006411
-0.0009664  0.0006975
-0.0004125  0.0007073
 0.0000024  0.0007739
 0.0003599  0.0009270
 0.0006213  0.0010500
 0.0007640  0.0012490
 0.0010187  0.0014678
 0.0012535  0.0013799
 0.0012919  0.0015190
 0.0013626  0.0014017
 0.0013610  0.0012113
 0.0013343  0.0010410
 0.0014024  0.0009160
 0.0014947  0.0006320
 0.0013523  0.0005927
 0.0014055  0.0005234
 0.0011703  0.0005511
 0.0010526  0.0005925
 0.0008576  0.0006661
 0.0004280  0.0004468
 0.0001040  0.0003213
-0.0002194 -0.0000665
-0.0002378 -0.0005502
-0.0001794 -0.0009410
-0.0000412 -0.0013913
 0.0001546 -0.0015615
 0.0006568 -0.0013988
 0.0011825 -0.0012202
 0.0014954 -0.0010331
 0.0018024 -0.0006506
 0.0018511 -0.0000935
 0.0016904  0.0000012
 0.0015450  0.0003130
 0.0012286  0.0003410
 0.0008638  0.0005003
 0.0009106  0.0007048
 0.0006635  0.0007718
 0.0006517  0.0006785
 0.0009908  0.0007166
 0.0012277  0.0009715
 0.0014236  0.0010509
 0.0016531  0.0015838
 0.0017310  0.0018500
 0.0016623  0.0021685
 0.0018625  0.0023907
 0.0018290  0.0024520
 0.0016544  0.0024695
 0.0018226  0.0024544
 0.0015401  0.0022280
 0.0016049  0.0022803
 0.0015404  0.0021811
 0.0014158  0.0021048
 0.0011649  0.0022072
 0.0013077  0.0026013
 0.0011338  0.0028567
 0.0008224  0.0028994
 0.0006094  0.0030556
 0.0003552  0.0026882
