         TAU   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      4E-005 1.5966796875      53.99      45.46 70.579966704441         50       7.59
    4.8E-005 1.6455078125      36.95     27.217 45.8919120216188         50       7.59
    5.6E-005 1.650390625     40.887     35.858 54.3832964521277         50       7.59
    6.4E-005 1.6455078125     35.836     31.597 47.7764513646629         50       7.59
    7.2E-005 1.650390625     31.929      28.47 42.7785219590392         50       7.59
      8E-005 1.650390625     28.163     25.634 38.0822337186253         50       7.59
    8.8E-005 1.650390625     25.177     22.726 33.9168454458843         50       7.59
    9.6E-005 1.650390625     22.795     20.601 30.7247982255376         50       7.59
    0.000104 1.650390625     20.187     18.601 27.4501761378684         50       7.59
    0.000112 1.650390625     18.541     16.834 25.0430077466745         50       7.59
     0.00012 1.6552734375     16.617     15.418 22.6680262263833         50       7.59
    0.000128 1.6552734375     15.149     14.032 20.6491942942092         50       7.59
    0.000136 1.6552734375     13.681     12.708 18.6725205850737         50       7.59
    0.000144 1.6552734375     12.455      11.47 16.9318612385054         50       7.59
    0.000152 1.6552734375     11.496     10.529 15.5890300211399         50       7.59
     0.00016 1.6552734375     10.389      9.654 14.1820674444878         50       7.59
    0.000168 1.6552734375      9.609      8.803 13.0317186126773         50       7.59
    0.000176 1.6552734375      8.967      8.206 12.1550617028463         50       7.59
    0.000184 1.6552734375      8.033      7.301 10.8551227537969         50       7.59
    0.000192 1.6552734375       7.53       6.96 10.2539016964276         50       7.59
      0.0002 1.6552734375      7.123      6.367 9.55383786757971         50       7.59
