         TAU   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      4E-005 1.66015625     85.847     63.661 106.87577054693      70.01       9.99
      5E-005 1.66015625     71.125     44.784 84.0498202318125      70.01       9.99
      6E-005 1.66015625     77.788     58.102 97.0917882624478      70.01       9.99
      7E-005 1.66015625     74.456     55.015 92.5761641082628      70.01       9.99
      8E-005 1.66015625     71.254     52.534 88.5265704294479      70.01       9.99
      9E-005 1.66015625     68.107     50.202 84.6097172492616      70.01       9.99
      0.0001 1.66015625     64.533     47.921 80.3799124781808      70.01       9.99
     0.00011 1.66015625     61.683     45.927 76.9030676761337      70.01       9.99
     0.00012 1.66015625     58.901     44.287 73.6930537432125      70.01       9.99
     0.00013 1.66015625     56.319     42.136 70.3368485006259      70.01       9.99
     0.00014 1.66015625     53.889     40.379 67.3386067720442      70.01       9.99
     0.00015 1.66015625      51.74     38.676 64.5976824352082      70.01       9.99
     0.00016 1.66015625     49.175     37.021 61.5527015329141      70.01       9.99
     0.00017 1.66015625     47.253     35.138 58.8856948078224      70.01       9.99
     0.00018 1.66015625     45.273     33.712 56.4459340696919      70.01       9.99
     0.00019 1.6650390625     43.526     32.455 54.2940116495365      70.01       9.99
      0.0002 1.6650390625     41.358     31.158 51.781320261268      70.01       9.99
     0.00021 1.6650390625     39.671     29.757 49.5910000907423      70.01       9.99
     0.00022 1.66015625     37.837     28.444 47.3360296708543      70.01       9.99
     0.00023 1.6650390625     36.591     27.404 45.7152107837206      70.01       9.99
     0.00024 1.66015625     34.863      26.24 43.6344630882517      70.01       9.99
     0.00025 1.66015625      34.05     25.404 42.4825342464406      70.01       9.99
     0.00026 1.66015625     32.024     24.007 40.023400967434      70.01       9.99
     0.00027 1.66015625     30.813     22.901 38.391363221433      70.01       9.99
     0.00028 1.6650390625     29.808     22.499 37.3459752182213      70.01       9.99
