          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 3.0908203125     10.137     -11.26 15.1507877352961     114.98      24.32
  2.7476E-005 3.037109375      9.882    -10.944 14.7453402809159     115.05          0
  3.7748E-005 3.095703125      9.499    -10.474 14.1398612793761        115      24.18
  5.1859E-005 3.10546875      9.402    -10.048 13.7608105865897     114.95      24.38
  7.1245E-005 3.14453125      8.861     -9.544 13.0232583096551     114.98      24.32
  9.7878E-005      3.125      8.091     -8.841 11.9844717029997     114.98      24.31
  0.000134467 3.115234375      7.294     -7.885 10.741306298584        115       24.2
  0.000184734 3.1103515625      6.279     -6.535 9.06267432935775     114.98      24.23
  0.000253792 3.0810546875      4.735     -4.863 6.7874143825171     115.03      24.07
  0.000348666 3.0810546875      2.451     -2.357 3.40041909181795     114.98      24.25
  0.000479005 3.095703125   0.149774   0.210999 0.258752447480212     114.98      24.24
    0.000658      3.125     -2.785      3.472 4.45095596473387     115.02      24.08
    0.000904 3.1396484375     -5.828       6.91 9.03956215753838        115      24.15
    0.001242 3.10546875     -9.846     10.983 14.7502544045857     114.92      24.48
    0.001706 3.1103515625    -14.407     15.725 21.3269143103263     115.05      23.96
    0.002344 3.1103515625    -19.164     20.388 27.9808763265199     115.03      24.08
    0.003221 3.1103515625    -23.671     25.066 34.4763773764008     115.05      24.03
    0.004424 3.1103515625     -28.09     29.354 40.6288741660411     114.98      24.28
    0.006078 3.1298828125    -31.801     33.098 45.8996863279042     115.01      24.14
    0.008351      3.125    -35.965     37.608 52.0369377365732     115.02       24.1
    0.011472 3.1005859375    -39.003     40.199 56.010656218259     114.93      24.37
    0.015761 3.115234375    -40.976     42.796 59.2497273580225     114.97      24.19
    0.021653      3.125    -41.518     42.994 59.76812160341     115.01      24.08
    0.029747 3.10546875    -41.966     43.515 60.4541179821524     115.01      24.15
    0.040867      3.125    -42.171     43.368 60.4911288124135     114.99      24.31
    0.056144 3.1298828125    -41.954     43.988 60.7871882883227     115.05      23.99
    0.077132 3.1005859375     -42.27     44.113 61.0959055011054     115.04      24.03
    0.105966      3.125    -42.106     44.332 61.1411601132985     115.04      24.09
    0.145579      3.125    -42.517      44.26 61.3729817509301     114.99      24.33
         0.2 3.1298828125    -42.098     44.209 61.0465173863342     114.98      24.34
