[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.00835063787312047
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=07.09.2024
TIMEWR=05:35:44
DATESTA=07.09.2024
TIMESTA=05:34:12
DATEEND=07.09.2024
TIMEEND=05:35:43
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=145.00
_ITC_R1=144.96
_ITC_R2=143.34
_ITC_R3=  0.00
_ITC_R4= -0.04
_ITC_V= 26.18
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=6.15234375
_DATE=07.09.2024
_TIME=05:09:12
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0003475  0.0013865
 0.0001513  0.0013883
-0.0000428  0.0013380
-0.0002197  0.0012689
-0.0002860  0.0011931
-0.0003339  0.0010979
-0.0004373  0.0010368
-0.0006492  0.0009066
-0.0006743  0.0007327
-0.0009335  0.0005175
-0.0009610  0.0003194
-0.0010770  0.0000669
-0.0012204 -0.0001188
-0.0011955 -0.0003199
-0.0011479 -0.0005223
-0.0010505 -0.0006177
-0.0007983 -0.0007188
-0.0005565 -0.0007792
-0.0003405 -0.0007513
-0.0001613 -0.0006611
-0.0000473 -0.0007116
 0.0000665 -0.0007026
 0.0001044 -0.0006835
 0.0002846 -0.0007162
 0.0003734 -0.0007424
 0.0005399 -0.0007186
 0.0006777 -0.0005686
 0.0009362 -0.0004358
 0.0010894 -0.0002299
 0.0013016 -0.0000562
 0.0014508  0.0001490
 0.0015632  0.0002887
 0.0015758  0.0004782
 0.0016152  0.0007820
 0.0016608  0.0008744
 0.0017136  0.0010544
 0.0016513  0.0012519
 0.0016391  0.0013721
 0.0016214  0.0015245
 0.0016343  0.0016687
 0.0015541  0.0017476
 0.0015398  0.0018658
 0.0015171  0.0020336
 0.0013992  0.0020923
 0.0012806  0.0020896
 0.0012064  0.0020633
 0.0010525  0.0020085
 0.0008903  0.0018384
 0.0009032  0.0017792
 0.0007652  0.0016045
 0.0006498  0.0015794
 0.0005536  0.0014256
 0.0004490  0.0013357
 0.0003603  0.0012162
 0.0002057  0.0011825
 0.0001386  0.0009272
 0.0000621  0.0007759
-0.0000464  0.0005777
-0.0000449  0.0002951
-0.0000442  0.0000988
 0.0000049 -0.0002117
