[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.000658068912462518
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=06.09.2024
TIMEWR=19:43:43
DATESTA=06.09.2024
TIMESTA=19:42:27
DATEEND=06.09.2024
TIMEEND=19:43:42
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=115.00
_ITC_R1=115.02
_ITC_R2=113.50
_ITC_R3=  0.00
_ITC_R4=  0.02
_ITC_V= 24.08
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=3.125
_DATE=06.09.2024
_TIME=19:28:20
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0007408 -0.0009037
 0.0008125 -0.0009117
 0.0007651 -0.0009334
 0.0008020 -0.0009310
 0.0008318 -0.0008919
 0.0008592 -0.0008771
 0.0008152 -0.0007450
 0.0008129 -0.0005844
 0.0007193 -0.0003406
 0.0007260 -0.0002281
 0.0006718 -0.0000896
 0.0005610 -0.0000134
 0.0004873  0.0000576
 0.0004958  0.0001013
 0.0003466  0.0000535
 0.0003642  0.0000690
 0.0003694  0.0000728
 0.0002846  0.0000548
 0.0002679  0.0000879
 0.0003387  0.0001770
 0.0003576  0.0002024
 0.0002327  0.0002451
 0.0003701  0.0002836
 0.0003114  0.0002926
 0.0002914  0.0002104
 0.0002709  0.0002617
 0.0002811  0.0001892
 0.0002308  0.0001796
 0.0002639  0.0001399
 0.0001679  0.0000719
 0.0001677 -0.0000033
 0.0001006 -0.0000944
 0.0000805 -0.0002240
 0.0001266 -0.0003395
 0.0000984 -0.0004176
 0.0000961 -0.0004326
