[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.0157609256313391
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=06.09.2024
TIMEWR=16:44:48
DATESTA=06.09.2024
TIMESTA=16:43:01
DATEEND=06.09.2024
TIMEEND=16:44:47
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=105.00
_ITC_R1=104.93
_ITC_R2=103.44
_ITC_R3=  0.00
_ITC_R4= -0.07
_ITC_V= 23.56
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=2.1484375
_DATE=06.09.2024
_TIME=16:14:32
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0003819  0.0000994
 0.0003132 -0.0000921
 0.0002960 -0.0002093
 0.0002988 -0.0002685
 0.0002935 -0.0003378
 0.0003740 -0.0004071
 0.0004714 -0.0004736
 0.0005150 -0.0003160
 0.0004730 -0.0003382
 0.0003978 -0.0003745
 0.0003827 -0.0003822
 0.0003537 -0.0003515
 0.0003065 -0.0002988
 0.0003424 -0.0003112
 0.0001802 -0.0001335
 0.0001770 -0.0000908
 0.0000238  0.0000527
-0.0002135  0.0001152
-0.0004519  0.0001199
-0.0008185  0.0001678
-0.0010970  0.0001856
-0.0013104  0.0000504
-0.0015571 -0.0000246
-0.0016438 -0.0002319
-0.0015869 -0.0003825
-0.0014582 -0.0006495
-0.0012332 -0.0007666
-0.0009793 -0.0008703
-0.0007592 -0.0009060
-0.0004816 -0.0010913
-0.0002967 -0.0010384
-0.0002341 -0.0010684
-0.0000967 -0.0011050
-0.0000411 -0.0010961
-0.0000734 -0.0010121
-0.0000727 -0.0009162
-0.0001288 -0.0008913
-0.0001743 -0.0007214
-0.0001735 -0.0006304
-0.0001423 -0.0004958
-0.0001698 -0.0003774
-0.0000926 -0.0002741
-0.0000831 -0.0001765
-0.0000241 -0.0000676
 0.0001506 -0.0000093
 0.0001100  0.0002212
 0.0002347  0.0002478
 0.0002592  0.0003232
 0.0002935  0.0004406
 0.0002831  0.0004698
 0.0003647  0.0004570
 0.0003795  0.0004966
 0.0003185  0.0004894
 0.0003463  0.0003931
 0.0003961  0.0003187
 0.0004126  0.0002483
 0.0004705  0.0001083
 0.0005245  0.0001128
 0.0006727  0.0000852
 0.0006817  0.0001560
 0.0007912  0.0003954
 0.0008108  0.0004882
