[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.105966338125668
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=07.09.2024
TIMEWR=04:21:25
DATESTA=07.09.2024
TIMESTA=04:16:34
DATEEND=07.09.2024
TIMEEND=04:21:24
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=140.00
_ITC_R1=140.07
_ITC_R2=138.58
_ITC_R3=  0.00
_ITC_R4=  0.07
_ITC_V= 25.49
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=5.732421875
_DATE=07.09.2024
_TIME=03:32:21
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0006999 -0.0000535
-0.0006043 -0.0000673
-0.0006668  0.0000245
-0.0007132  0.0000703
-0.0006898  0.0001348
-0.0006894  0.0000688
-0.0006430  0.0000415
-0.0005807 -0.0000140
-0.0005578 -0.0000790
-0.0004783 -0.0001366
-0.0004769 -0.0001690
-0.0004023 -0.0001685
-0.0003541 -0.0000084
-0.0003105 -0.0000471
-0.0002138  0.0001026
-0.0001706  0.0002595
-0.0000900  0.0003551
-0.0000972  0.0004233
-0.0000253  0.0005351
-0.0000258  0.0006023
-0.0000632  0.0006891
-0.0000356  0.0006364
-0.0000826  0.0005367
-0.0000861  0.0005206
-0.0000382  0.0004782
-0.0000095  0.0004235
 0.0000568  0.0004570
 0.0001183  0.0004882
 0.0002318  0.0004812
 0.0003798  0.0006090
 0.0004421  0.0005962
 0.0005504  0.0006708
 0.0006685  0.0008045
 0.0007523  0.0007347
 0.0007587  0.0007677
 0.0007212  0.0007741
 0.0007458  0.0007435
 0.0006571  0.0005726
 0.0006209  0.0004519
 0.0005494  0.0001684
 0.0005190 -0.0000334
 0.0005220 -0.0001705
 0.0005722 -0.0001973
 0.0006328 -0.0002549
 0.0006162 -0.0001267
 0.0005782 -0.0000338
 0.0004950  0.0001277
 0.0004134  0.0001913
 0.0003882  0.0002390
 0.0002745  0.0002630
 0.0002025  0.0003039
 0.0000396  0.0003183
-0.0000336  0.0003323
-0.0001414  0.0003545
-0.0002911  0.0003221
-0.0003773  0.0002645
-0.0004827  0.0001130
-0.0004975 -0.0000377
-0.0004645 -0.0002006
-0.0004200 -0.0003484
-0.0004028 -0.0004770
-0.0002886 -0.0005295
-0.0001714 -0.0006312
