[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.00234420459506689
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=06.09.2024
TIMEWR=18:12:16
DATESTA=06.09.2024
TIMESTA=18:10:56
DATEEND=06.09.2024
TIMEEND=18:12:14
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=110.00
_ITC_R1=109.98
_ITC_R2=108.63
_ITC_R3=  0.00
_ITC_R4= -0.02
_ITC_V= 23.80
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=2.412109375
_DATE=06.09.2024
_TIME=17:51:34
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0001993  0.0015434
-0.0003019  0.0015564
-0.0005762  0.0015266
-0.0006761  0.0014246
-0.0009695  0.0013717
-0.0011128  0.0011832
-0.0011764  0.0010276
-0.0012598  0.0007976
-0.0011259  0.0005999
-0.0010697  0.0003152
-0.0010397  0.0002688
-0.0008732  0.0000751
-0.0008752  0.0000445
-0.0008636  0.0000908
-0.0008850  0.0001480
-0.0009353  0.0001416
-0.0009680  0.0002335
-0.0010378  0.0002043
-0.0010574  0.0001442
-0.0009948  0.0001429
-0.0009170  0.0000575
-0.0008954  0.0000653
-0.0008536  0.0000280
-0.0007613 -0.0000521
-0.0007592 -0.0001032
-0.0006277 -0.0002686
-0.0004880 -0.0004033
-0.0003396 -0.0004362
-0.0000532 -0.0004647
 0.0001019 -0.0003492
 0.0001690 -0.0001983
 0.0002856 -0.0000022
 0.0003423  0.0002864
 0.0002356  0.0003483
 0.0003246  0.0003655
 0.0003292  0.0004638
 0.0003397  0.0003476
